"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:2UUwBDALzJuThY88Ro2lD2","フォニイ","spotify:artist:3VxmIoSoAMfL0xAAQ7jHqE, spotify:artist:7ctyyNnO9O2dDD8bHjkCAh","KAFU, ツミキ","spotify:album:6ehjRidMkDZjWH82C4MbXR","KAF+YOU KAFU COMPILATION ALBUM シンメトリー","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2021-12-18","https://i.scdn.co/image/ab67616d0000b273b19f79f9d15451ad63bb3f81","1","5","189884","https://p.scdn.co/mp3-preview/c2c052df09e70df3c6d6b2f9b999e3ee39241941?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","JPB602142103","spotify:user:andreivillaro","2024-05-26T04:03:27Z"
"spotify:track:14XEG5eCBFYAHaY69PxJ0q","Rabbit Hole","spotify:artist:4DzC4sTTWf2juzeeMiFB8O","Will Stetson","spotify:album:7Lair7YwjHrmjoc8H8rKLi","Rabbit Hole","spotify:artist:4DzC4sTTWf2juzeeMiFB8O","Will Stetson","2024-05-23","https://i.scdn.co/image/ab67616d0000b273deb85c42c797e0b4d507f7bb","1","1","164404","https://p.scdn.co/mp3-preview/68d05cf6293493c1f5954db8a3e34205bc1511ca?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","QZMER2475632","spotify:user:andreivillaro","2024-05-28T21:36:06Z"
"spotify:track:3ty4jnVIJ9My8ZnXFMc0Fg","愛して 愛して 愛して","spotify:artist:5FhcqamaRFfpZb4VHV47fu","Kikuo","spotify:album:5eSuy3Rr40DI0qcPOMFgX0","きくおミク3","spotify:artist:5FhcqamaRFfpZb4VHV47fu","Kikuo","2013-09-11","https://i.scdn.co/image/ab67616d0000b273d1bd3a0ccc3fe60f8d6941ca","1","2","252000","https://p.scdn.co/mp3-preview/333c9faafaf76ef4781d8caf7427b887151b9829?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","JPE561302154","spotify:user:andreivillaro","2024-05-29T07:16:19Z"
"spotify:track:3kUWZiVYJ4YQOl0u7Y1Og8","カワキヲアメク","spotify:artist:1KXJUpTiNeMv93LrJbbm7G","美波","spotify:album:6R5yCaIbIwK9IQJErCb0FV","カワキヲアメク","spotify:artist:1KXJUpTiNeMv93LrJbbm7G","美波","2019-01-30","https://i.scdn.co/image/ab67616d0000b27374b26f95618f8fb986a3ad36","1","1","251933","https://p.scdn.co/mp3-preview/f92e808a806935c6905f6543b0a9e5a906d4c072?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","JPVI01817011","spotify:user:andreivillaro","2024-05-29T07:16:26Z"
"spotify:track:1OAp6qN5KmoGUQ2edICKsC","Ghost Rule","spotify:artist:7kZTWx6cRLc0TSRPq1XBMP","DECO*27","spotify:album:3euL5ADirJFFXvoX9OlIfA","GHOST","spotify:artist:7kZTWx6cRLc0TSRPq1XBMP","DECO*27","2016-09-28","https://i.scdn.co/image/ab67616d0000b27353df6ca4428a5e515f8f0a90","1","1","210000","https://p.scdn.co/mp3-preview/c0b0414efb35de116da424f5ec731d48216ad710?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","JPJ931600129","spotify:user:andreivillaro","2024-05-29T07:17:11Z"
"spotify:track:078ZMxRD71ptuBhghkousF","Skeleton","spotify:artist:5TS11vZTUaDP4maTjFCcBU","Sakurako Ohara","spotify:album:6L98jJicrZi2BTITNv1fqN","Skeleton","spotify:artist:5TS11vZTUaDP4maTjFCcBU","Sakurako Ohara","2020-11-25","https://i.scdn.co/image/ab67616d0000b27385dfe17fd1f1cf853edb6401","1","1","271017","https://p.scdn.co/mp3-preview/c704aa329626452b0a16a812c85f20e4efaf4d32?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","JPVI02001963","spotify:user:andreivillaro","2024-05-31T06:44:24Z"
"spotify:track:0BilDmv1QmzmBsodJn0Lvx","Shopliftin' blues","spotify:artist:0DS6pLCWGkAkwDTFZJbQIg","yes\, mama ok?","spotify:album:5DfpZRfdtFGsxUMmSzuKGW","砂のプリン","spotify:artist:0DS6pLCWGkAkwDTFZJbQIg","yes\, mama ok?","1992-01-19","https://i.scdn.co/image/ab67616d0000b2739213374da846230428af9470","1","4","262040","https://p.scdn.co/mp3-preview/5562a26b8788a34e9036c8e04b22d180348387ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","JPA962191566","spotify:user:andreivillaro","2024-06-01T07:03:06Z"
"spotify:track:0D2xaGV4gxw3gKYnjbxrjz","POSSESSIVE LOVE DISORDER","spotify:artist:79NIVAOefeJgwo0QIIZ9t2, spotify:artist:7hlFRSHZn33TvcCftHWtw0","ZØMB, durpo1x","spotify:album:5yq3vYECtmWY0TMpFVtZle","POSSESSIVE LOVE DISORDER","spotify:artist:79NIVAOefeJgwo0QIIZ9t2, spotify:artist:7hlFRSHZn33TvcCftHWtw0","ZØMB, durpo1x","2024-01-26","https://i.scdn.co/image/ab67616d0000b27312ddd3b60d9d222407954c69","1","1","115094","https://p.scdn.co/mp3-preview/25cb28883417e84c96ff4966a13e3fafae16b84b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","1","QZFYX2443882","spotify:user:andreivillaro","2024-06-09T15:20:54Z"
"spotify:track:3L4LD2dvwu8PJCScWx1OKE","HYSTERIA!","spotify:artist:79NIVAOefeJgwo0QIIZ9t2","ZØMB","spotify:album:7xv9ths1Xy0dGAwjVjN6XS","HYSTERIA!","spotify:artist:79NIVAOefeJgwo0QIIZ9t2","ZØMB","2024-05-01","https://i.scdn.co/image/ab67616d0000b273e64d8cabefa59d5c7f80378f","1","1","96826","https://p.scdn.co/mp3-preview/ecb19732fae23a71e5b8d8199798c98669104708?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","QZK6K2486472","spotify:user:andreivillaro","2024-06-09T15:21:19Z"
"spotify:track:282IoXJ4R0cXWGRwsqmaFA","YUKI EXPRESS!","spotify:artist:79NIVAOefeJgwo0QIIZ9t2","ZØMB","spotify:album:2hnWOMOIJCQMqO173nlR2P","YUKI EXPRESS!","spotify:artist:79NIVAOefeJgwo0QIIZ9t2","ZØMB","2024-05-22","https://i.scdn.co/image/ab67616d0000b273657be591233ecca5107d2317","1","1","89626","https://p.scdn.co/mp3-preview/601f711da655fff17ffb75c0a9f436381c2448a4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QZMEN2488440","spotify:user:andreivillaro","2024-06-11T04:11:36Z"
"spotify:track:5aDVNw5prQNcjWF02jhxmo","Sing The Moon","spotify:artist:2mcj8ajoE1eFlNkAihw5Cg","Tsukuyomi","spotify:album:5J5JoAGR9Ui790ti2gDNiO","Sing The Moon","spotify:artist:2mcj8ajoE1eFlNkAihw5Cg","Tsukuyomi","2022-08-17","https://i.scdn.co/image/ab67616d0000b27338a8ab75a43a366e6357c6e7","1","9","206120","https://p.scdn.co/mp3-preview/438a0676127e1a831b6b4ef28bcdc5e506e3266d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","JPVI02201529","spotify:user:andreivillaro","2024-06-11T04:59:03Z"
"spotify:track:4gpvY7b9wHA9G1ZsMDu15b","Aishite Aishite Aishite","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","spotify:album:2tGokYNjX87AAodtbLBYuf","Ado's Utattemita Album","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","2023-12-13","https://i.scdn.co/image/ab67616d0000b273f5912abed0ea22e746552771","1","3","258372","","false","73","JPPO02303971","spotify:user:andreivillaro","2024-06-12T03:16:48Z"
"spotify:track:1gdZIt42CKuP5MjHbVW4T7","Kawaikute Gomen","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","spotify:album:2tGokYNjX87AAodtbLBYuf","Ado's Utattemita Album","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","2023-12-13","https://i.scdn.co/image/ab67616d0000b273f5912abed0ea22e746552771","1","5","219133","","false","58","JPPO02303973","spotify:user:andreivillaro","2024-06-12T03:18:04Z"
"spotify:track:17hYqocEK8xnY858FXd8uI","God-ish","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","spotify:album:2tGokYNjX87AAodtbLBYuf","Ado's Utattemita Album","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","2023-12-13","https://i.scdn.co/image/ab67616d0000b273f5912abed0ea22e746552771","1","7","204506","","false","61","JPPO02303975","spotify:user:andreivillaro","2024-06-12T03:18:42Z"
"spotify:track:0DMSs7vejX4FrV2EipYjT2","Judas - Sped Up","spotify:artist:44K92k9CFKrAefHRMs0chG","ethereal","spotify:album:0HNsFQI3zpL1F1UV8ZssTt","Judas (Sped Up)","spotify:artist:44K92k9CFKrAefHRMs0chG","ethereal","2023-02-14","https://i.scdn.co/image/ab67616d0000b2737f1708cb7f4b73a19db4cd15","1","1","206355","https://p.scdn.co/mp3-preview/abc3e0ca1ff64e43ae45cb26677015af10974ce7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","QZLBC2301900","spotify:user:andreivillaro","2024-06-25T15:10:55Z"
"spotify:track:27rZYxE4l21wTaovX4WTnI","Television / So Far So Good","spotify:artist:7pbDxGE6nQSZVfiFdq9lOL","Rex Orange County","spotify:album:4DxNdQzm6cBYuSn4dCimmT","Apricot Princess","spotify:artist:7pbDxGE6nQSZVfiFdq9lOL","Rex Orange County","2017-04-26","https://i.scdn.co/image/ab67616d0000b2731bd6d088d3d81972af4cb81d","1","2","262600","https://p.scdn.co/mp3-preview/166f1dfa87d9d0ebe3c530b2f625e2cf046f7777?cid=9950ac751e34487dbbe027c4fd7f8e99","true","78","US23A1500497","spotify:user:andreivillaro","2024-06-28T09:16:43Z"
"spotify:track:5MwiiEF0OKcsoRALlM3hRk","STARDUST PHARMACY","spotify:artist:79NIVAOefeJgwo0QIIZ9t2","ZØMB","spotify:album:6zRmKSZpxPNg7Y2BMNHUm6","STARDUST PHARMACY","spotify:artist:79NIVAOefeJgwo0QIIZ9t2","ZØMB","2024-06-28","https://i.scdn.co/image/ab67616d0000b2736233ae3adbb33fa9934a5b2a","1","1","101357","https://p.scdn.co/mp3-preview/62f7b565a580d1019c04e9bf62af726f22c71031?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","TLVEM2401829","spotify:user:andreivillaro","2024-06-28T20:38:40Z"
"spotify:track:1mbLvyFNIifliPtmMmRQN9","Creator","spotify:artist:3Ww8GMbCDMAGwJJ2hd7z7z, spotify:artist:7i68fmsIERvgavI8Q1H09h","Lena Raine, Minecraft","spotify:album:3ug2vtKk0URmKrt7ppYQst","Minecraft: Tricky Trials (Original Game Soundtrack)","spotify:artist:7i68fmsIERvgavI8Q1H09h","Minecraft","2024-04-26","https://i.scdn.co/image/ab67616d0000b2732ed5db5c6b5a91746cc79e39","1","10","177426","https://p.scdn.co/mp3-preview/88f57c6a2dcc21b0f84add641e1c62b80e5c2d41?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USA2P2420974","spotify:user:andreivillaro","2024-06-29T07:56:48Z"
"spotify:track:26AmP3ukYC4Zs9lSGlh55I","Take Me Home","spotify:artist:78rUTD7y6Cy67W1RVzYs7t","PinkPantheress","spotify:album:4CykmPXyJzacASnoxR33ns","Take me home","spotify:artist:78rUTD7y6Cy67W1RVzYs7t","PinkPantheress","2022-12-16","https://i.scdn.co/image/ab67616d0000b27378c582c67f2104448ec471ab","1","3","200653","https://p.scdn.co/mp3-preview/33a106e8601ce7ce1ef1f8a2bd902aa4a16b773c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","GBAYE2202606","spotify:user:andreivillaro","2024-07-03T02:02:16Z"
"spotify:track:6YJtUTOzCwE3lvNW652lCz","JUST A VIVID HALLUCINATION","spotify:artist:79NIVAOefeJgwo0QIIZ9t2, spotify:artist:4fq1mvRMw3uj6YixUCDauv","ZØMB, crxw","spotify:album:3YT6bKUtMzH7BAe3GADpYF","JUST A VIVID HALLUCINATION","spotify:artist:79NIVAOefeJgwo0QIIZ9t2, spotify:artist:4fq1mvRMw3uj6YixUCDauv","ZØMB, crxw","2024-07-05","https://i.scdn.co/image/ab67616d0000b273c9a380fbb5b2fa2f84fc9900","1","1","99103","https://p.scdn.co/mp3-preview/6f0fd56c5ce3c0a7fcfa5101fdc810f5840241b4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","TLVEM2401830","spotify:user:andreivillaro","2024-07-06T04:27:42Z"
"spotify:track:5ic62hKqeDhZsa9l6YQxzJ","メズマライザー (feat. 初音ミク&重音テト)","spotify:artist:76SIHZoc1kOba5ynrOtvOX, spotify:artist:6pNgnvzBa6Bthsv8SrZJYl, spotify:artist:7Al85ZdCo2ZoQiBghDSj7o","32ki, Hatsune Miku, 重音テト","spotify:album:3DkZ625ZGRV80f5aFnlPCL","メズマライザー","spotify:artist:76SIHZoc1kOba5ynrOtvOX, spotify:artist:6pNgnvzBa6Bthsv8SrZJYl, spotify:artist:7Al85ZdCo2ZoQiBghDSj7o","32ki, Hatsune Miku, 重音テト","2024-05-17","https://i.scdn.co/image/ab67616d0000b27321333eb66e3cf9f3818e789f","1","1","156972","https://p.scdn.co/mp3-preview/0dfcfa7b167698f9df4cd178756bce1a25697d95?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","JP92Q2400507","spotify:user:andreivillaro","2024-07-07T06:12:10Z"
"spotify:track:3HoJpa6Ehul4iMuGPWFbaW","Mesmerizer","spotify:artist:1ai0uMPwJsrTpNL6TFrboe, spotify:artist:59h3lXo55lPzV3QwTzqkx4","Trickle, Sena Kiryuin","spotify:album:6pPwU6F23U0v28qaQBIDhg","Mesmerizer","spotify:artist:1ai0uMPwJsrTpNL6TFrboe","Trickle","2024-06-01","https://i.scdn.co/image/ab67616d0000b273679f2c537331e75cfc189eb4","1","1","155038","https://p.scdn.co/mp3-preview/6f186eaa3561fdc3318d57a29ffb6e71afcf1020?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","QZNWS2421062","spotify:user:andreivillaro","2024-07-07T06:18:26Z"
"spotify:track:0uZFcsx96wzbixsULmrg8o","Pasilyo","spotify:artist:4bLLB1dbsRVUTcMpnDGDO2","SunKissed Lola","spotify:album:4shoxv60vMxSDq40tp5cSK","Pasilyo","spotify:artist:4bLLB1dbsRVUTcMpnDGDO2","SunKissed Lola","2022-10-28","https://i.scdn.co/image/ab67616d0000b2734978596b32fde00ce5c4d07d","1","1","270250","https://p.scdn.co/mp3-preview/e15a5d7721918aeea9dcefa4d51fba27867f56a6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","AUBEC2225179","spotify:user:andreivillaro","2024-07-08T09:13:37Z"
"spotify:track:7gJD9BarjoFwL2BNQ0rpWT","ファタール - Fatal","spotify:artist:7AUc6z9aVJftqLkiWdQ1ew, spotify:artist:3KJigfhLjMfuE2HXsgXbln, spotify:artist:7mvhRvEAHiCTQHUnH7fgnv","GEMN, Kento Nakajima, Tatsuya Kitani","spotify:album:6OBk036VgLGkxpggcFPqJL","ファタール - Fatal","spotify:artist:7AUc6z9aVJftqLkiWdQ1ew, spotify:artist:3KJigfhLjMfuE2HXsgXbln, spotify:artist:7mvhRvEAHiCTQHUnH7fgnv","GEMN, Kento Nakajima, Tatsuya Kitani","2024-07-04","https://i.scdn.co/image/ab67616d0000b273e096bebbaeaa92c78d7043b4","1","1","219200","https://p.scdn.co/mp3-preview/fc038125cdbe460d4cdfd7e3a8f18490bb44cc10?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","JPU902401969","spotify:user:andreivillaro","2024-07-10T06:54:03Z"
"spotify:track:0RYHqnmtNRfbYxP6Dn8Vse","masquerade","spotify:artist:0OO76E5lRfeyBI3fkA73Dr","siouxxie sixxsta","spotify:album:1hfRW8Q9CbSzVaKCbaFMxB","masquerade","spotify:artist:0OO76E5lRfeyBI3fkA73Dr","siouxxie sixxsta","2021-11-11","https://i.scdn.co/image/ab67616d0000b273820e38c45e1f46a50c4585e0","1","1","144535","https://p.scdn.co/mp3-preview/d6c572e23c4dd7fbd806e9f2f57cda1619ada2aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USAT22107451","spotify:user:andreivillaro","2024-07-11T05:05:44Z"
"spotify:track:2llI6h2T2O5KZfn1OhJQAA","ベノム","spotify:artist:6PpaQ5s7sGyfCCL6l3yptE, spotify:artist:462dBSebAL2oxtCpwgMOBY","Kairikibear, flower","spotify:album:4Sqv1ZQTQLa34sqLaB6o2v","ベノム","spotify:artist:6PpaQ5s7sGyfCCL6l3yptE","Kairikibear","2018","https://i.scdn.co/image/ab67616d0000b273745ff8443f0db1cda32e5c97","1","1","203033","https://p.scdn.co/mp3-preview/2e1ed58a02b2a357a1640ccf01ae45af0f2c1011?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","JPN002100088","spotify:user:andreivillaro","2024-07-12T02:26:27Z"
"spotify:track:4sys6H7gj0kgsa2bUx0IeW","A Bird's Last Look","spotify:artist:7r8EHfxHZHU16sUV3BEH1t","Macabre Plaza","spotify:album:6eKaAhAfbKpu15FT8C89g6","Out With the Old in With the Taboo","spotify:artist:7r8EHfxHZHU16sUV3BEH1t","Macabre Plaza","2022-04-21","https://i.scdn.co/image/ab67616d0000b27365463378aa39c6172a04dc96","1","2","69565","https://p.scdn.co/mp3-preview/22bdbf51537722d384047dd309497edfad6dcd14?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","TCAGE2226180","spotify:user:andreivillaro","2024-07-17T08:34:35Z"
"spotify:track:4TUYyjQ9SvdYJP0BDXduT6","FASHION ICON","spotify:artist:79NIVAOefeJgwo0QIIZ9t2","ZØMB","spotify:album:55la0i0XdYNAsNv5OTWfCo","FASHION ICON","spotify:artist:79NIVAOefeJgwo0QIIZ9t2","ZØMB","2024-07-24","https://i.scdn.co/image/ab67616d0000b2733a16e7c1bed838f02841c053","1","1","109928","https://p.scdn.co/mp3-preview/ace72591b4230fec4013cd95a5e9503b7074c6ea?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","TLVEM2437588","spotify:user:andreivillaro","2024-07-26T12:15:39Z"
"spotify:track:5EymZKbHhW9SXP390YJDda","INVERSE REALITY","spotify:artist:79NIVAOefeJgwo0QIIZ9t2","ZØMB","spotify:album:3RuotVcS724NSnzOljxVRP","INVERSE REALITY","spotify:artist:79NIVAOefeJgwo0QIIZ9t2","ZØMB","2024-07-24","https://i.scdn.co/image/ab67616d0000b273ae789d6df4a8b97e032b8b99","1","1","93483","https://p.scdn.co/mp3-preview/7172b803cfe018fba6ab68401ecb13e2ebdc0edb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","TLVEM2455999","spotify:user:andreivillaro","2024-07-26T16:27:11Z"
"spotify:track:65DUeMw4riBUibAjktAnZD","シカ色デイズ","spotify:artist:7Du39NxqFzjL8LmvlPJEAN, spotify:artist:6QiTCAQ2JAt94Q7YF9dQNd, spotify:artist:7M7GeLY7h8g2URiwv93XsT, spotify:artist:73326vNByOtmvaXTJryL19","鹿乃子のこ (CV.潘めぐみ), 虎視虎子 (CV.藤田 咲), 虎視餡子 (CV.田辺留依), 馬車芽めめ (CV.和泉風花)","spotify:album:2Hcqkag1iqVc1wAuoIC4gG","シカ色デイズ","spotify:artist:7Du39NxqFzjL8LmvlPJEAN, spotify:artist:6QiTCAQ2JAt94Q7YF9dQNd, spotify:artist:7M7GeLY7h8g2URiwv93XsT, spotify:artist:73326vNByOtmvaXTJryL19","鹿乃子のこ (CV.潘めぐみ), 虎視虎子 (CV.藤田 咲), 虎視餡子 (CV.田辺留依), 馬車芽めめ (CV.和泉風花)","2024-07-08","https://i.scdn.co/image/ab67616d0000b27336048a0c0f6c364e7e931988","1","1","201299","https://p.scdn.co/mp3-preview/f2a2dc59b67ed7223e002529f6dc80d834e2d220?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","JPI102401591","spotify:user:andreivillaro","2024-08-03T09:47:03Z"
"spotify:track:55cfL4DNLmvh7FMbFd2bhT","Dancing in the Rain","spotify:artist:0if9xXy3yUwyqOjViLYnan","CVllXXX","spotify:album:2bQVyNHtKzjK3wJW0y3IVH","Dancing in the Rain","spotify:artist:0if9xXy3yUwyqOjViLYnan","CVllXXX","2024-05-15","https://i.scdn.co/image/ab67616d0000b2736d6ee88f47b5976e3e30eb18","1","1","254400","https://p.scdn.co/mp3-preview/02c2b919ccbccf8a9a12be617e86bd8858aafa88?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","JP92A2422108","spotify:user:andreivillaro","2024-08-03T09:49:01Z"
"spotify:track:0DCUrM5omLum9e4UXCKhEM","Burning","spotify:artist:6S8w5rLsEwjN21jQeRES0n","Hitsujibungaku","spotify:album:5ASAZ96MqDUBXSpa5pwCyc","Burning","spotify:artist:6S8w5rLsEwjN21jQeRES0n","Hitsujibungaku","2024-07-03","https://i.scdn.co/image/ab67616d0000b27337e2d9826655e6a8c3dc2d68","1","1","231250","https://p.scdn.co/mp3-preview/3b6900b509cd8268282e146fcf616b74b844fb0e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","JPU902401962","spotify:user:andreivillaro","2024-08-03T09:49:38Z"
"spotify:track:5fWENdQUOwU3nN6he05YaA","幽霊船戦","spotify:artist:5XaBNKQo65yYcjNA8wQPOk","Houshou Marine","spotify:album:6L0AtxTExLzvPzPIftKodB","幽霊船戦","spotify:artist:5XaBNKQo65yYcjNA8wQPOk","Houshou Marine","2024-07-31","https://i.scdn.co/image/ab67616d0000b27329930c447d4e4dd98c6d49a8","1","1","264000","https://p.scdn.co/mp3-preview/e60484fc7b4309ecd60ebff2507747d08c2a89de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","JPV752408878","spotify:user:andreivillaro","2024-08-03T09:50:02Z"
"spotify:track:0wZUJxxybEiafs0BIg9SAP","My Time","spotify:artist:1EotkJocwHvhFOAsoOj1jJ","bo en","spotify:album:1a2UnYDnfK25QJKfgHNHnu","Pale Machine","spotify:artist:1EotkJocwHvhFOAsoOj1jJ","bo en","2013-09-06","https://i.scdn.co/image/ab67616d0000b27385db40d12f55be3d5df34aa4","1","8","313968","https://p.scdn.co/mp3-preview/bf5acba611ab7f68673c6ee8802e1a6c11770f91?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","QM2PV1531299","spotify:user:andreivillaro","2024-08-03T09:50:22Z"
"spotify:track:3G2xJfPXUOoBGaV3uuDFAD","『んっあっあっ。』 (feat. 初音ミク)","spotify:artist:1onKSSP12ag3LqViv4sBzR","SLAVE.V-V-R","spotify:album:7ACtFBFsP3LzZriuHEvmDd","『んっあっあっ。』","spotify:artist:1onKSSP12ag3LqViv4sBzR","SLAVE.V-V-R","2021-06-16","https://i.scdn.co/image/ab67616d0000b273391caad5e368fe856cc47c75","1","1","213983","https://p.scdn.co/mp3-preview/5bf8ceaaf87871f385319c7708496a75bd3ef748?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","JPE562107430","spotify:user:andreivillaro","2024-08-03T09:50:47Z"
"spotify:track:45jaPXs1EROGdFRtT0T8Sx","R","spotify:artist:1bljHdc9g7V7ZLkYuf4yfy","Roselia","spotify:album:5XtGy68gBjYEZpZCbEfQiI","Ｒ","spotify:artist:1bljHdc9g7V7ZLkYuf4yfy","Roselia","2018-07-25","https://i.scdn.co/image/ab67616d0000b27388c7bbf7e06f0e949304a43f","1","1","284833","https://p.scdn.co/mp3-preview/840c0c3aea984ed3088fb2acd0f1066e29c596d4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","JPR561700324","spotify:user:andreivillaro","2024-08-03T09:51:37Z"
"spotify:track:47lKHyMERKqbCwYVw4ytTz","Ringing Bloom","spotify:artist:1bljHdc9g7V7ZLkYuf4yfy","Roselia","spotify:album:47gXlcUI10HgzKjkEfe69o","FIRE BIRD","spotify:artist:1bljHdc9g7V7ZLkYuf4yfy","Roselia","2019-07-24","https://i.scdn.co/image/ab67616d0000b273f696a71de07b4b5e094dd47c","1","2","334868","https://p.scdn.co/mp3-preview/8f623db54c8b803736110127790288b60e5038c7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","JPR561900006","spotify:user:andreivillaro","2024-08-07T00:18:53Z"
"spotify:track:6aJn7Cst74cj4lNIiPRgav","Touch","spotify:artist:3c0gDdb9lhnHGFtP4prQpn","KATSEYE","spotify:album:1hjqg3TuQ2YqooaPhxHwdv","Touch","spotify:artist:3c0gDdb9lhnHGFtP4prQpn","KATSEYE","2024-07-26","https://i.scdn.co/image/ab67616d0000b2737e76c17cfbc723800452a24f","1","1","129882","","false","86","USUM72407248","spotify:user:andreivillaro","2024-08-08T23:23:12Z"
"spotify:track:2i2gDpKKWjvnRTOZRhaPh2","Moonlight","spotify:artist:1U1el3k54VvEUzo3ybLPlM","Kali Uchis","spotify:album:1y8Yw0NDcP2qxbZufIXt7u","Moonlight","spotify:artist:1U1el3k54VvEUzo3ybLPlM","Kali Uchis","2023-02-24","https://i.scdn.co/image/ab67616d0000b273b13b4a434585f484548e42c9","1","1","187557","","false","78","USUM72219486","spotify:user:andreivillaro","2024-08-09T07:55:32Z"
"spotify:track:65ryGOIrCmHQeA2PicsaG1","可愛くてごめん","spotify:artist:6T2BNiyW0J5qbP0t2MS2Bk","アーリャ（CV：上坂すみれ）","spotify:album:7FxoBwYHcoFc4niouPjod1","可愛くてごめん（TVアニメ「時々ボソッとロシア語でデレる隣のアーリャさん」エンディングテーマ）","spotify:artist:6T2BNiyW0J5qbP0t2MS2Bk","アーリャ（CV：上坂すみれ）","2024-07-11","https://i.scdn.co/image/ab67616d0000b2731c4e0d1c6042fedb85e4e904","1","1","215661","https://p.scdn.co/mp3-preview/a5d4b007e543c5581e498f5a0e5d9dce0eacae14?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","JPD732400953","spotify:user:andreivillaro","2024-08-09T19:26:58Z"
"spotify:track:61E2KmjQPqQQO4m9OmyQCN","HOPELESS!","spotify:artist:79NIVAOefeJgwo0QIIZ9t2, spotify:artist:6xWCdgEVD3rUXv3AYA4VPj","ZØMB, Willix","spotify:album:1WV9AN66zwocSza3to9Drk","HOPELESS!","spotify:artist:79NIVAOefeJgwo0QIIZ9t2, spotify:artist:6xWCdgEVD3rUXv3AYA4VPj","ZØMB, Willix","2024-08-16","https://i.scdn.co/image/ab67616d0000b2738d88179cb86fadbc42ad3c91","1","1","99884","https://p.scdn.co/mp3-preview/9fa97d3b53a7ab39523ca9c3d7e0bb260104af02?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","TLVEM2472970","spotify:user:andreivillaro","2024-08-16T12:13:54Z"
"spotify:track:4Xfp9BcKrKYmxJPxn68Yb8","doodle","spotify:artist:3eb6CZwogsXvGkmEUYa9XV","Zachz Winner","spotify:album:0BgLhAoeVwy4zrSEarfNBC","doodle","spotify:artist:3eb6CZwogsXvGkmEUYa9XV","Zachz Winner","2024-02-04","https://i.scdn.co/image/ab67616d0000b27363b7d7daed57882f21ae26d0","1","1","73918","https://p.scdn.co/mp3-preview/40dcb6c0fda3df235ea38f0ead867763fdd6b279?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","GX89G2443655","spotify:user:andreivillaro","2024-08-16T12:14:07Z"
